family,genus,species,accession,start_pos,end_pos
Pseudonocardiaceae,Goodfellowiella,Goodfellowiella coeruleoviolacea,DQ093349,1,1497
Nocardiaceae,Gordonia,Gordonia aichiensis,X80633,1,1469
Nocardiaceae,Gordonia,Gordonia alkaliphila,JN008111,1,1443
Nocardiaceae,Gordonia,Gordonia alkanivorans,Y18054,1,1490
Nocardiaceae,Gordonia,Gordonia amarae,X80635,1,1484
Nocardiaceae,Gordonia,Gordonia amicalis,AF101418,1,1513
Nocardiaceae,Gordonia,Gordonia araii,AB162800,1,1499
Nocardiaceae,Gordonia,Gordonia bronchialis,X79287,1,1472
Nocardiaceae,Gordonia,Gordonia caeni,JF806526,1,1433
Nocardiaceae,Gordonia,Gordonia cholesterolivorans,EU244645,1,1445
Nocardiaceae,Gordonia,Gordonia defluvii,AY650265,1,1520
Nocardiaceae,Gordonia,Gordonia desulfuricans,AF101416,1,1512
Nocardiaceae,Gordonia,Gordonia effusa,AB162799,1,1509
Nocardiaceae,Gordonia,Gordonia hankookensis,FJ572038,1,1476
Nocardiaceae,Gordonia,Gordonia hirsuta,X93485,1,1461
Nocardiaceae,Gordonia,Gordonia humi,FN561544,1,1438
Nocardiaceae,Gordonia,Gordonia hydrophobica,X87340,1,1470
Nocardiaceae,Gordonia,Gordonia iterans,AB624257,1,1423
Nocardiaceae,Gordonia,Gordonia jinhuaensis,KJ700483,1,1524
Nocardiaceae,Gordonia,Gordonia kroppenstedtii,AM883151,1,1463
Nocardiaceae,Gordonia,Gordonia lacunae,EF151959,1,1433
Nocardiaceae,Gordonia,Gordonia malaquae,AM406674,1,1489
Nocardiaceae,Gordonia,Gordonia namibiensis,AF380930,1,1484
Nocardiaceae,Gordonia,Gordonia neofelifaecis,FJ938167,1,1417
Nocardiaceae,Gordonia,Gordonia otitidis,AB122026,1,1471
Nocardiaceae,Gordonia,Gordonia paraffinivorans,AF432348,1,1477
Nocardiaceae,Gordonia,Gordonia phosphorivorans,HE574551,1,1372
Nocardiaceae,Gordonia,Gordonia polyisoprenivorans,Y18310,1,1457
Nocardiaceae,Gordonia,Gordonia rhizosphera,AB004729,1,1475
Nocardiaceae,Gordonia,Gordonia rubripertincta,AY995557,1,1479
Nocardiaceae,Gordonia,Gordonia shandongensis,DQ420167,1,1398
Nocardiaceae,Gordonia,Gordonia sihwensis,AJ416151,1,1499
Nocardiaceae,Gordonia,Gordonia sinesedis,AF380834,1,1474
Nocardiaceae,Gordonia,Gordonia soli,AY995560,1,1485
Nocardiaceae,Gordonia,Gordonia sputi,X80634,1,1486
Nocardiaceae,Gordonia,Gordonia terrae,X79286,1,1481
Nocardiaceae,Gordonia,Gordonia westfalica,AJ312907,1,1478
Eggerthellaceae,Gordonibacter,Gordonibacter faecihominis,KF785806,1,1418
Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,AM886059,1,1431
Eggerthellaceae,Gordonibacter,Gordonibacter urolithinfaciens,HG000667,1,1477
Bacillaceae,Gracilibacillus,Gracilibacillus alcaliphilus,AB854047,1,1534
Bacillaceae,Gracilibacillus,Gracilibacillus bigeumensis,EF520006,1,1452
Bacillaceae,Gracilibacillus,Gracilibacillus boraciitolerans,AB197126,1,1500
Bacillaceae,Gracilibacillus,Gracilibacillus dipsosauri,AB101591,1,1514
Bacillaceae,Gracilibacillus,Gracilibacillus halophilus,EU135704,1,1514
Bacillaceae,Gracilibacillus,Gracilibacillus halotolerans,AF036922,1,1541
Bacillaceae,Gracilibacillus,Gracilibacillus kekensis,HQ439902,1,1410
Bacillaceae,Gracilibacillus,Gracilibacillus lacisalsi,DQ664540,1,1476
Bacillaceae,Gracilibacillus,Gracilibacillus orientalis,AM040716,1,1453
Bacillaceae,Gracilibacillus,Gracilibacillus saliphilus,EU784646,1,1501
Bacillaceae,Gracilibacillus,Gracilibacillus thailandensis,FJ182214,1,1551
Bacillaceae,Gracilibacillus,Gracilibacillus ureilyticus,EU709020,1,1485
Gracilibacteraceae,Gracilibacter,Gracilibacter thermotolerans,DQ117465,1,1549
Balneolaceae,Gracilimonas,Gracilimonas mengyeensis,KC561141,1,1396
Balneolaceae,Gracilimonas,Gracilimonas rosea,KC686334,1,1458
Balneolaceae,Gracilimonas,Gracilimonas tropica,EF988655,1,1447
Flavobacteriaceae,Gramella,Gramella aestuarii,JF751047,1,1492
Flavobacteriaceae,Gramella,Gramella aestuariivivens,KM591916,1,1452
Flavobacteriaceae,Gramella,Gramella aquimixticola,KR868710,1,1452
Flavobacteriaceae,Gramella,Gramella echinicola,AY608409,1,1438
Flavobacteriaceae,Gramella,Gramella flava,JX397931,1,1492
Flavobacteriaceae,Gramella,Gramella gaetbulicola,GQ857650,1,1402
Flavobacteriaceae,Gramella,Gramella lutea,LC025613,1,1372
Flavobacteriaceae,Gramella,Gramella marina,AY753911,1,1438
Flavobacteriaceae,Gramella,Gramella oceani,KC169796,1,1521
Flavobacteriaceae,Gramella,Gramella planctonica,KC169794,1,1494
Flavobacteriaceae,Gramella,Gramella portivictoriae,DQ002871,1,1468
Acetobacteraceae,Granulibacter,Granulibacter bethesdensis,AY788950,1,1491
Carnobacteriaceae,Granulicatella,Granulicatella adiacens,D50540,1,1406
Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,Y16547,1,1383
Carnobacteriaceae,Granulicatella,Granulicatella elegans,AF016390,1,1538
Acidobacteriaceae,Granulicella,Granulicella aggregans,AM887756,1,1455
Acidobacteriaceae,Granulicella,Granulicella arctica,HQ687089,1,1490
Acidobacteriaceae,Granulicella,Granulicella cerasi,AB548308,1,1425
Acidobacteriaceae,Granulicella,Granulicella mallensis,HQ687087,1,1488
Acidobacteriaceae,Granulicella,Granulicella paludicola,AM887758,1,1419
Acidobacteriaceae,Granulicella,Granulicella pectinivorans,AM887757,1,1443
Acidobacteriaceae,Granulicella,Granulicella rosea,AM887759,1,1423
Acidobacteriaceae,Granulicella,Granulicella sapmiensis,HQ687090,1,1488
Acidobacteriaceae,Granulicella,Granulicella tundricola,HQ687088,1,1488
Propionibacteriaceae,Granulicoccus,Granulicoccus phenolivorans,AY566575,1,1315
Granulosicoccaceae,Granulosicoccus,Granulosicoccus antarcticus,EF495228,1,1481
Granulosicoccaceae,Granulosicoccus,Granulosicoccus coccoides,FJ535355,1,1533
Granulosicoccaceae,Granulosicoccus,Granulosicoccus marinus,KF146345,1,1470
Granulosicoccaceae,Granulosicoccus,Granulosicoccus undariae,KJ855315,1,1467
Vibrionaceae,Grimontia,Grimontia hollisae,AJ514909,1,1504
Vibrionaceae,Grimontia,Grimontia marina,FJ943235,1,1503
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola daejeonensis,HQ832502,1,1424
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola ginsengisoli,EF587758,1,1390
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola koreensis,HQ832501,1,1431
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola kribbensis,HQ832499,1,1424
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola reticulitermitis,JQ864374,1,1489
Microbacteriaceae,Gryllotalpicola,Gryllotalpicola soli,KJ948113,1,1455
Unclassified Clostridiales,Guggenheimella,Guggenheimella bovis,AY272039,1,1501
Chromobacteriaceae,Gulbenkiania,Gulbenkiania indica,DQ415656,1,1501
Chromobacteriaceae,Gulbenkiania,Gulbenkiania mobilis,AM295491,27,1492
Microbacteriaceae,Gulosibacter,Gulosibacter chungangensis,HQ268603,1,1451
Microbacteriaceae,Gulosibacter,Gulosibacter molinativorax,AJ306835,1,1430
Saccharospirillaceae,Gynuella,Gynuella sunshinyii,KC213486,1,1503
Rhodobacteraceae,Haematobacter,Haematobacter massiliensis,AF452106,1,1414
Rhodobacteraceae,Haematobacter,Haematobacter missouriensis,DQ342315,1,1389
Pasteurellaceae,Haemophilus,Haemophilus aegyptius,AY362905,1,1362
Pasteurellaceae,Haemophilus,Haemophilus ducreyi,M63900,1,1498
Pasteurellaceae,Haemophilus,Haemophilus felis,AF224292,1,1535
Pasteurellaceae,Haemophilus,Haemophilus haemoglobinophilus,AY362907,1,1360
Pasteurellaceae,Haemophilus,Haemophilus influenzae,M35019,1,1486
Pasteurellaceae,Haemophilus,Haemophilus paracuniculus,M75061,1,1480
Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae,AY362908,1,1362
Pasteurellaceae,Haemophilus,Haemophilus paraphrohaemolyticus,M75076,1,1473
Pasteurellaceae,Haemophilus,Haemophilus parasuis,AY362909,1,1362
Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,AJ290755,1,1468
Pasteurellaceae,Haemophilus,Haemophilus sputorum,JF506642,1,1364
Enterobacteriaceae,Hafnia,Hafnia alvei,M59155,1,1488
Enterobacteriaceae,Hafnia,Hafnia paralvei,FM179943,1,1495
Enterobacteriaceae,Hafnia,Hafnia psychrotolerans,KJ023821,1,1441
Hahellaceae,Hahella,Hahella antarctica,EF495227,1,1484
Hahellaceae,Hahella,Hahella chejuensis,CP000155,6037842,6039376
Hahellaceae,Hahella,Hahella ganghwensis,AY676463,1,1454
Halobacteriaceae,Haladaptatus,Haladaptatus cibarius,EF660747,1,1405
Halobacteriaceae,Haladaptatus,Haladaptatus litoreus,EU887285,1,1472
Halobacteriaceae,Haladaptatus,Haladaptatus pallidirubidus,JF449425,1,1484
Halobacteriaceae,Haladaptatus,Haladaptatus paucihalophilus,DQ344973,1,1352
Bacillaceae,Halalkalibacillus,Halalkalibacillus halophilus,AB264529,1,1492
Halobacteriaceae,Halalkalicoccus,Halalkalicoccus jeotgali,EF077632,1,1330
Halobacteriaceae,Halalkalicoccus,Halalkalicoccus tibetensis,AF435112,1,1474
Halobacteriaceae,Halanaeroarchaeum,Halanaeroarchaeum sulfurireducens,KM875608,1,1445
Halobacteroidaceae,Halanaerobacter,Halanaerobacter jeridensis,GU265900,1,1435
Halobacteroidaceae,Halanaerobacter,Halanaerobacter lacunarum,X89075,1,1455
Halobacteroidaceae,Halanaerobacter,Halanaerobacter salinarius,Y14212,1,1383
Halobacteroidaceae,Halanaerobaculum,Halanaerobaculum tunisiense,EU327343,1,1498
Halanaerobiaceae,Halanaerobium,Halanaerobium acetethylicum,X89071,1,1486
Halanaerobiaceae,Halanaerobium,Halanaerobium congolense,U76632,1,1528
Halanaerobiaceae,Halanaerobium,Halanaerobium fermentans,AB023308,1,1438
Halanaerobiaceae,Halanaerobium,Halanaerobium kushneri,U86446,1,1500
Halanaerobiaceae,Halanaerobium,Halanaerobium lacusrosei,L39787,1,1544
Halanaerobiaceae,Halanaerobium,Halanaerobium praevalens,AB022034,1,1439
Halanaerobiaceae,Halanaerobium,Halanaerobium saccharolyticum subsp. saccharolyticum,X89069,1,1486
Halanaerobiaceae,Halanaerobium,Halanaerobium saccharolyticum subsp. senegalense,X89070,1,1486
Halanaerobiaceae,Halanaerobium,Halanaerobium salsuginis,L22890,1,1502
Halanaerobiaceae,Halanaerobium,Halanaerobium sehlinense,JN381500,1,1520
Halobacteriaceae,Halapricum,Halapricum salinum,KF314042,1,1472
Halobacteriaceae,Halarchaeum,Halarchaeum acidiphilum,AB371717,1,1474
Halobacteriaceae,Halarchaeum,Halarchaeum grantii,AB698662,1,1473
Halobacteriaceae,Halarchaeum,Halarchaeum nitratireducens,AB372515,1,1475
Halobacteriaceae,Halarchaeum,Halarchaeum rubridurum,AB372513,1,1476
Halobacteriaceae,Halarchaeum,Halarchaeum salinum,AB372514,1,1473
Halobacteriaceae,Halarchaeum,Halarchaeum solikamskense,JN227878,1,1448
Halanaerobiaceae,Halarsenatibacter,Halarsenatibacter silvermanii,AY965613,1,1546
Haliangiaceae,Haliangium,Haliangium ochraceum,AB016470,1,1507
Haliangiaceae,Haliangium,Haliangium tepidum,AB062751,1,1508
Halieaceae,Haliea,Haliea atlantica,KM117233,1,1497
Halieaceae,Haliea,Haliea salexigens,AY576769,1,1485
Halieaceae,Halioglobus,Halioglobus japonicus,AB602427,1,1367
Halieaceae,Halioglobus,Halioglobus pacificus,AB602430,1,1428
Saprospiraceae,Haliscomenobacter,Haliscomenobacter hydrossis,AJ784892,1,1509
Prevotellaceae,Hallella,Hallella seregens,X81877,1,1463
Ruaniaceae,Haloactinobacterium,Haloactinobacterium album,FJ969847,1,1524
Jiangellaceae,Haloactinopolyspora,Haloactinopolyspora alba,FJ969846,1,1432
Nocardiopsaceae,Haloactinospora,Haloactinospora alba,DQ923130,1,1475
Halobacteriaceae,Haloarchaeobius,Haloarchaeobius amylolyticus,JQ937359,1,1473
Halobacteriaceae,Haloarchaeobius,Haloarchaeobius baliensis,LC061270,1,1440
Halobacteriaceae,Haloarchaeobius,Haloarchaeobius iranensis,JF293278,1,1441
Halobacteriaceae,Haloarchaeobius,Haloarchaeobius litoreus,GU951428,1,1472
Halobacteriaceae,Haloarchaeobius,Haloarchaeobius salinus,JQ937361,1,1472
Halobacteriaceae,Haloarcula,Haloarcula amylolytica,DQ826513,1,1472
Halobacteriaceae,Haloarcula,Haloarcula argentinensis,EF645681,1,1472
Halobacteriaceae,Haloarcula,Haloarcula hispanica,AB090167,1,1472
Halobacteriaceae,Haloarcula,Haloarcula japonica,EF645685,1,1472
Halobacteriaceae,Haloarcula,Haloarcula marismortui,AY596297,1106973,1108444
Halobacteriaceae,Haloarcula,Haloarcula marismortui,AY596297,2632355,2633826
Halobacteriaceae,Haloarcula,Haloarcula quadrata,AB010964,1,1471
Halobacteriaceae,Haloarcula,Haloarcula salaria,FJ429317,1,1479
Halobacteriaceae,Haloarcula,Haloarcula tradensis,FJ429313,1,1489
Halobacteriaceae,Haloarcula,Haloarcula vallismortis,EF645688,1,1472
Bacillaceae,Halobacillus,Halobacillus aidingensis,AY351389,1,1492
Bacillaceae,Halobacillus,Halobacillus alkaliphilus,AM295006,1,1484
Bacillaceae,Halobacillus,Halobacillus andaensis,JQ762290,1,1437
Bacillaceae,Halobacillus,Halobacillus campisalis,EF486356,1,1522
Bacillaceae,Halobacillus,Halobacillus dabanensis,AY351395,1,1459
Bacillaceae,Halobacillus,Halobacillus faecis,AB243865,1,1517
Bacillaceae,Halobacillus,Halobacillus halophilus,HE717023,104722,106290
Bacillaceae,Halobacillus,Halobacillus karajensis,AJ486874,1,1529
Bacillaceae,Halobacillus,Halobacillus kuroshimensis,AB195680,1,1544
Bacillaceae,Halobacillus,Halobacillus litoralis,X94558,1,1559
Bacillaceae,Halobacillus,Halobacillus locisalis,AY190534,1,1522
Bacillaceae,Halobacillus,Halobacillus mangrovi,DQ888316,1,1460
Bacillaceae,Halobacillus,Halobacillus profundi,AB189298,1,1548
Bacillaceae,Halobacillus,Halobacillus salinus,AF500003,1,1522
Bacillaceae,Halobacillus,Halobacillus salsuginis,FJ456889,1,1541
Bacillaceae,Halobacillus,Halobacillus sediminis,AB971838,1,1502
Bacillaceae,Halobacillus,Halobacillus seohaensis,EF612763,1,1522
Bacillaceae,Halobacillus,Halobacillus trueperi,AJ310149,1,1536
Bacillaceae,Halobacillus,Halobacillus yeomjeoni,AY881246,1,1522
Halobacteriovoracaceae,Halobacteriovorax,Halobacteriovorax litoralis,AF084859,1,1475
Halobacteriovoracaceae,Halobacteriovorax,Halobacteriovorax marinus,AF084854,1,1464
Halobacteriaceae,Halobacterium,Halobacterium jilantaiense,DQ256409,1,1396
Halobacteriaceae,Halobacterium,Halobacterium noricense,AJ548827,1,1473
Halobacteriaceae,Halobacterium,Halobacterium rubrum,KC914879,1,1473
Halobacteriaceae,Halobacterium,Halobacterium salinarum,AJ496185,1,1473
Halobacteroidaceae,Halobacteroides,Halobacteroides elegans,L37423,1,1487
Halobacteroidaceae,Halobacteroides,Halobacteroides halobius,X89074,1,1471
Haloferacaceae,Halobaculum,Halobaculum gomorrense,HM159611,1,1472
Haloferacaceae,Halobaculum,Halobaculum magnesiiphilum,AB627357,1,1472
Haloferacaceae,Halobellus,Halobellus clavatus,GQ282620,1,1474
Haloferacaceae,Halobellus,Halobellus inordinatus,JQ237122,1,1473
Haloferacaceae,Halobellus,Halobellus limi,GU208828,1,1472
Haloferacaceae,Halobellus,Halobellus litoreus,GU951426,1,1472
Haloferacaceae,Halobellus,Halobellus ramosii,JQ910929,1,1480
Haloferacaceae,Halobellus,Halobellus rarus,JQ237123,1,1472
Haloferacaceae,Halobellus,Halobellus rufus,KF314040,1,1473
Haloferacaceae,Halobellus,Halobellus salinus,HQ451075,1,1475
Natrialbaceae,Halobiforma,Halobiforma haloterrestris,AF333760,1,1457
Natrialbaceae,Halobiforma,Halobiforma lacisalsi,AY277582,1,1471
Natrialbaceae,Halobiforma,Halobiforma nitratireducens,AB045012,1,1435
Halobacteriaceae,Halocalculus,Halocalculus aciditolerans,AB844670,1,1473
Halanaerobiaceae,Halocella,Halocella cellulosilytica,X89072,1,1475
Chromatiaceae,Halochromatium,Halochromatium glycolicum,X93472,1,1451
Chromatiaceae,Halochromatium,Halochromatium roseum,AM283535,1,1447
Chromatiaceae,Halochromatium,Halochromatium salexigens,X98597,1,1451
Halobacteriaceae,Halococcus,Halococcus agarilyticus,AB748562,1,1474
Halobacteriaceae,Halococcus,Halococcus dombrowskii,AJ420376,1,1472
Halobacteriaceae,Halococcus,Halococcus hamelinensis,DQ017835,1,1312
Halobacteriaceae,Halococcus,Halococcus morrhuae,D11106,1,1474
Halobacteriaceae,Halococcus,Halococcus qingdaonensis,AY243109,1,1476
Halobacteriaceae,Halococcus,Halococcus saccharolyticus,AB004876,1,1472
Halobacteriaceae,Halococcus,Halococcus salifodinae,AB004877,1,1471
Halobacteriaceae,Halococcus,Halococcus sediminicola,JX989265,1,1406
Halobacteriaceae,Halococcus,Halococcus thailandensis,AB220647,1,1384
Rhodobacteraceae,Halocynthiibacter,Halocynthiibacter arcticus,KP197665,1,1436
Rhodobacteraceae,Halocynthiibacter,Halocynthiibacter namhaensis,KC416645,1,1391
Rhodobacteraceae,Halodurantibacterium,Halodurantibacterium flavum,KF112835,1,1387
Pseudonocardiaceae,Haloechinothrix,Haloechinothrix alba,GQ366705,1,1474
Haloferacaceae,Haloferax,Haloferax alexandrinus,AB037474,1,1472
Haloferacaceae,Haloferax,Haloferax chudinovii,JX669135,1,1425
Haloferacaceae,Haloferax,Haloferax denitrificans,D14128,1,1469
Haloferacaceae,Haloferax,Haloferax elongans,DQ860977,1,1379
Haloferacaceae,Haloferax,Haloferax gibbonsii,D13378,1,1470
Haloferacaceae,Haloferax,Haloferax larsenii,AY838278,1,1473
Haloferacaceae,Haloferax,Haloferax lucentense,AB081732,1,1473
Haloferacaceae,Haloferax,Haloferax mediterranei,D11107,1,1472
Haloferacaceae,Haloferax,Haloferax mucosum,DQ860980,1,1362
Haloferacaceae,Haloferax,Haloferax prahovense,AB258305,1,1435
Haloferacaceae,Haloferax,Haloferax sulfurifontis,AY458601,1,1409
Haloferacaceae,Haloferax,Haloferax volcanii,AY425724,1,1404
Verrucomicrobiaceae,Haloferula,Haloferula chungangensis,JN001489,1,1467
Verrucomicrobiaceae,Haloferula,Haloferula harenae,AB372852,1,1440
Verrucomicrobiaceae,Haloferula,Haloferula helveola,AB372855,1,1462
Verrucomicrobiaceae,Haloferula,Haloferula luteola,FJ032193,1,1395
Verrucomicrobiaceae,Haloferula,Haloferula phyci,AB372854,1,1464
Verrucomicrobiaceae,Haloferula,Haloferula rosea,AB372853,1,1464
Verrucomicrobiaceae,Haloferula,Haloferula sargassicola,AB372856,1,1459
Haloferacaceae,Halogeometricum,Halogeometricum borinquense,AF002984,1,1451
Haloferacaceae,Halogeometricum,Halogeometricum limi,EU931577,1,1473
Haloferacaceae,Halogeometricum,Halogeometricum pallidum,HM185493,1,1473
Haloferacaceae,Halogeometricum,Halogeometricum rufum,EU887286,1,1472
Glycomycetaceae,Haloglycomyces,Haloglycomyces albus,EU660053,1,1421
Haloferacaceae,Halogranum,Halogranum amylolyticum,GQ282623,1,1472
Haloferacaceae,Halogranum,Halogranum gelatinilyticum,GQ282624,1,1473
Haloferacaceae,Halogranum,Halogranum rubrum,EU887283,1,1473
Haloferacaceae,Halogranum,Halogranum salarium,FN594944,1,1436
Haloferacaceae,Halohasta,Halohasta litchfieldiae,JF421969,1,1473
Haloferacaceae,Halohasta,Halohasta litorea,AB935409,1,1474
Haloferacaceae,Halohasta,Halohasta litorea,HM159607,1,1474
Clostridiaceae,Haloimpatiens,Haloimpatiens lingqiaonensis,KC869664,1,1476
Bacillaceae,Halolactibacillus,Halolactibacillus alkaliphilus,EF554593,1,1452
Bacillaceae,Halolactibacillus,Halolactibacillus halophilus,AB196783,1,1491
Bacillaceae,Halolactibacillus,Halolactibacillus miurensis,AB196784,1,1491
Haloferacaceae,Halolamina,Halolamina pelagica,GU208826,1,1472
Haloferacaceae,Halolamina,Halolamina rubra,KF314044,1,1473
Haloferacaceae,Halolamina,Halolamina salifodinae,JX014295,1,1473
Haloferacaceae,Halolamina,Halolamina salina,JX192605,1,1472
Haloferacaceae,Halolamina,Halolamina sediminis,KJ573433,1,1470
Halobacteriaceae,Halomarina,Halomarina oriensis,AB519798,1,1472
Halobacteriaceae,Halomicroarcula,Halomicroarcula limicola,JQ237128,1,1471
Halobacteriaceae,Halomicroarcula,Halomicroarcula pellucida,AB766179,1,1471
Halobacteriaceae,Halomicroarcula,Halomicroarcula salina,JQ237127,1,1472
Halobacteriaceae,Halomicroarcula,Halomicroarcula salina,KF582943,1,1472
Halobacteriaceae,Halomicrobium,Halomicrobium katesii,EF533994,1,1419
Halobacteriaceae,Halomicrobium,Halomicrobium mukohataei,EF645690,1,1473
Halobacteriaceae,Halomicrobium,Halomicrobium zhouii,HM063952,1,1472
Halomonadaceae,Halomonas,Halomonas alimentaria,AF211860,1,1493
Halomonadaceae,Halomonas,Halomonas alkaliantarctica,AJ564880,1,1518
Halomonadaceae,Halomonas,Halomonas alkaliphila,AJ640133,1,1500
Halomonadaceae,Halomonas,Halomonas almeriensis,AY858696,1,1459
Halomonadaceae,Halomonas,Halomonas andesensis,EF622233,1,1408
Halomonadaceae,Halomonas,Halomonas anticariensis,AY489405,1,1464
Halomonadaceae,Halomonas,Halomonas aquamarina,AJ306888,1,1528
Halomonadaceae,Halomonas,Halomonas arcis,EF144147,1,1404
Halomonadaceae,Halomonas,Halomonas axialensis,AF212206,1,1438
Halomonadaceae,Halomonas,Halomonas beimenensis,EU159469,1,1412
Halomonadaceae,Halomonas,Halomonas boliviensis,AY245449,1,1441
Halomonadaceae,Halomonas,Halomonas campaniensis,AJ515365,1,1480
Halomonadaceae,Halomonas,Halomonas campisalis,AF054286,1,1400
Halomonadaceae,Halomonas,Halomonas caseinilytica,EF527874,1,1446
Halomonadaceae,Halomonas,Halomonas cerina,EF613112,1,1449
Halomonadaceae,Halomonas,Halomonas cibimaris,GQ232738,1,1454
Halomonadaceae,Halomonas,Halomonas cupida,FN257742,1,1464
Halomonadaceae,Halomonas,Halomonas daqiaonensis,FJ984862,1,1426
Halomonadaceae,Halomonas,Halomonas daqingensis,EF121854,1,1420
Halomonadaceae,Halomonas,Halomonas denitrificans,AM229317,1,1489
Halomonadaceae,Halomonas,Halomonas desiderata,X92417,1,1495
Halomonadaceae,Halomonas,Halomonas elongata,AM941743,1,1457
Halomonadaceae,Halomonas,Halomonas eurihalina,X87218,1,1473
Halomonadaceae,Halomonas,Halomonas flava,HQ832736,1,1561
Halomonadaceae,Halomonas,Halomonas fontilapidosi,EU541349,1,1411
Halomonadaceae,Halomonas,Halomonas garicola,KR024741,1,1374
Halomonadaceae,Halomonas,Halomonas gomseomensis,AM229314,1,1484
Halomonadaceae,Halomonas,Halomonas gudaonensis,DQ421808,1,1462
Halomonadaceae,Halomonas,Halomonas halmophila,AJ306889,1,1530
Halomonadaceae,Halomonas,Halomonas halocynthiae,AJ417388,1,1514
Halomonadaceae,Halomonas,Halomonas halodenitrificans,L04942,1,1531
